ORTHO_ID	CA_gene	CG_gene
ORTHO_012014	LOC128179025	LOC105341312
ORTHO_012015	LOC128179029	LOC105340107
ORTHO_012016	LOC128179030	LOC105334737
ORTHO_012017	LOC128179031	LOC105341425
ORTHO_012018	LOC128179028	LOC105344655
ORTHO_012019	LOC128179032	LOC105323195
ORTHO_012020	LOC128179033	LOC105341370
ORTHO_012021	LOC128179034	LOC105341386
ORTHO_012022	LOC128179035	LOC105323202
ORTHO_012023	LOC128179036	LOC105341393
ORTHO_012024	LOC128179037	LOC105323203
ORTHO_012025	LOC128179039	LOC105341458
ORTHO_012026	LOC128179041	LOC105341350
ORTHO_012027	LOC128179042	LOC105341333
ORTHO_012028	LOC128179043	LOC105341408
ORTHO_012029	LOC128179044	LOC105323199
ORTHO_012030	LOC128179045	LOC105323200
ORTHO_012031	LOC128179047	LOC105334729
ORTHO_012032	LOC128179048	LOC105334727
ORTHO_012033	LOC128179049	LOC105340109
ORTHO_012034	LOC128179050	LOC105334730
ORTHO_012035	LOC128179051	LOC105341417
ORTHO_012036	LOC128179052	LOC105341448
ORTHO_012037	LOC128179053	LOC105323196
ORTHO_012038	LOC128179054	LOC105334733
ORTHO_012039	LOC128179055	LOC105334735
ORTHO_012040	LOC128179056	LOC105334726
ORTHO_012041	LOC128179057	LOC105343818
ORTHO_012042	LOC128179059	LOC105343817
ORTHO_012043	LOC128179058	LOC105344654
ORTHO_012044	LOC128179060	LOC105343821
ORTHO_012045	LOC128179062	LOC105334734
ORTHO_012046	LOC128179063	LOC105340108
ORTHO_012047	LOC128179064	LOC105340105
ORTHO_012048	LOC128179070	LOC105334738
ORTHO_012049	LOC128179071	LOC105326478
ORTHO_012050	LOC128179074	LOC105349080
ORTHO_012051	LOC128179075	LOC105334130
ORTHO_012052	LOC128179076	LOC105323688
ORTHO_012053	LOC128179077	LOC105345622
ORTHO_012054	LOC128179079	LOC105336309
ORTHO_012055	LOC128179082	LOC105336711
ORTHO_012056	LOC128179083	LOC105336709
ORTHO_012057	LOC128179084	LOC105336710
ORTHO_012058	LOC128179085	LOC105326564
ORTHO_012059	LOC128179087	LOC105328487
ORTHO_012060	LOC128179088	LOC105337870
ORTHO_012061	LOC128179089	LOC105343008
ORTHO_012062	LOC128179073	LOC109620773
ORTHO_012063	LOC128179092	LOC105340689
ORTHO_012064	LOC128179093	LOC105340688
ORTHO_012065	LOC128179094	LOC105340686
ORTHO_012066	LOC128179096	LOC105340346
ORTHO_012067	LOC128179098	LOC105340348
ORTHO_012068	LOC128179099	LOC109618408
ORTHO_012069	LOC128179097	LOC105344657
ORTHO_012070	LOC128179100	LOC105317186
ORTHO_012071	LOC128179101	LOC105346271
ORTHO_012072	LOC128179102	LOC105326894
ORTHO_012073	LOC128179103	LOC105333098
ORTHO_012074	LOC128179105	LOC117689505
ORTHO_012075	LOC128179106	LOC136275428
ORTHO_012076	LOC128179121	LOC117689187
ORTHO_012077	LOC128179163	LOC105344662
ORTHO_012078	LOC128179189	LOC105318523
ORTHO_012079	LOC128179248	LOC105319526
ORTHO_012080	LOC128179252	LOC105325071
ORTHO_012081	LOC128179258	LOC105330584
ORTHO_012082	LOC128179260	LOC136271086
ORTHO_012083	LOC128179261	LOC105326260
ORTHO_012084	LOC128179263	LOC105330509
ORTHO_012085	LOC128179264	LOC105338850
ORTHO_012086	LOC128179265	LOC105343307
ORTHO_012087	LOC128179266	LOC109617892
ORTHO_012088	LOC128179268	LOC105325909
ORTHO_012089	LOC128179271	LOC109618835
ORTHO_012090	LOC128179272	LOC117690308
ORTHO_012091	LOC128179275	LOC105347177
ORTHO_012092	LOC128179276	LOC105326263
ORTHO_012093	LOC128179278	LOC105347175
ORTHO_012094	LOC128179281	LOC105332455
ORTHO_012095	LOC128179282	LOC105338639
ORTHO_012096	LOC128179283	LOC109620455
ORTHO_012097	LOC128179285	LOC105322991
ORTHO_012098	LOC128179288	LOC105335265
ORTHO_012099	LOC128179289	LOC105344440
ORTHO_012100	LOC128179284	LOC105331182
ORTHO_012101	LOC128179294	LOC105320487
ORTHO_012102	LOC128179295	LOC105326076
ORTHO_012103	LOC128179296	LOC105324638
ORTHO_012104	LOC128179297	LOC117680433
ORTHO_012105	LOC128179298	LOC105321295
ORTHO_012106	LOC128179299	LOC105318909
ORTHO_012107	LOC128179301	LOC105337496
ORTHO_012108	LOC128179302	LOC105329607
ORTHO_012109	LOC128179304	LOC105325193
ORTHO_012110	LOC128179305	LOC105325190
ORTHO_012111	LOC128179307	LOC105325703
ORTHO_012112	LOC128179312	LOC109619769
ORTHO_012113	LOC128179310	LOC105331195
ORTHO_012114	LOC128179315	LOC105319487
ORTHO_012115	LOC128179316	LOC117690200
ORTHO_012116	LOC128179317	LOC105325194
ORTHO_012117	LOC128179318	LOC105325886
ORTHO_012118	LOC128179323	LOC105337888
ORTHO_012119	LOC128179324	LOC105337887
ORTHO_012120	LOC128179331	LOC105340238
ORTHO_012121	LOC128179333	LOC117680372
ORTHO_012122	LOC128179334	LOC105339706
ORTHO_012123	LOC128179338	LOC105328928
ORTHO_012124	LOC128179306	LOC105318174
ORTHO_012125	LOC128179339	LOC105336137
ORTHO_012126	LOC128179341	LOC105347629
ORTHO_012127	LOC128179342	LOC105328997
ORTHO_012128	LOC128179345	LOC136270766
ORTHO_012129	LOC128179346	LOC105322814
ORTHO_012130	LOC128179348	LOC105338650
ORTHO_012131	LOC128179343	LOC105345358
ORTHO_012132	LOC128179349	LOC105338649
ORTHO_012133	LOC128179351	LOC105325368
ORTHO_012134	LOC128179353	LOC105333836
ORTHO_012135	LOC128179354	LOC105333815
ORTHO_012136	LOC128179356	LOC105333814
ORTHO_012137	LOC128179357	LOC105333812
ORTHO_012138	LOC128179358	LOC136270632
ORTHO_012139	LOC128179359	LOC105349186
ORTHO_012140	LOC128179360	LOC105338660
ORTHO_012141	LOC128179362	LOC105318944
ORTHO_012142	LOC128179365	LOC105326089
ORTHO_012143	LOC128179368	LOC136274504
ORTHO_012144	LOC128179367	LOC105345333
ORTHO_012145	LOC128179370	LOC136270698
ORTHO_012146	LOC128179372	LOC136270943
ORTHO_012147	LOC128179379	LOC109620120
ORTHO_012148	LOC128179380	LOC105326099
ORTHO_012149	LOC128179377	LOC105343224
ORTHO_012150	LOC128179381	LOC105349033
ORTHO_012151	LOC128179385	LOC105326335
ORTHO_012152	LOC128179387	LOC105319087
ORTHO_012153	LOC128179390	LOC105338644
ORTHO_012154	LOC128179392	LOC105330714
ORTHO_012155	LOC128179394	LOC105342094
ORTHO_012156	LOC128179395	LOC136270929
ORTHO_012157	LOC128179396	LOC105330863
ORTHO_012158	LOC128179398	LOC105333462
ORTHO_012159	LOC128179404	LOC105325073
ORTHO_012160	LOC128179393	LOC105331188
ORTHO_012161	LOC128179408	LOC105333499
ORTHO_012162	LOC128179413	LOC105342305
ORTHO_012163	LOC128179410	LOC105331185
ORTHO_012164	LOC128179414	LOC105348003
ORTHO_012165	LOC128179415	LOC105342306
ORTHO_012166	LOC128179416	LOC105344441
ORTHO_012167	LOC128179420	LOC105347191
ORTHO_012168	LOC128179422	LOC117689672
ORTHO_012169	LOC128179423	LOC105347707
ORTHO_012170	LOC128179424	LOC105347708
ORTHO_012171	LOC128179427	LOC136269491
ORTHO_012172	LOC128179431	LOC105329196
ORTHO_012173	LOC128179432	LOC105322599
ORTHO_012174	LOC128179401	LOC105318171
ORTHO_012175	LOC128179429	LOC105331190
ORTHO_012176	LOC128179433	LOC105322600
ORTHO_012177	LOC128179434	LOC105329197
ORTHO_012178	LOC128179435	LOC105319936
ORTHO_012179	LOC128179437	LOC105319935
ORTHO_012180	LOC128179439	LOC105319938
ORTHO_012181	LOC128179440	LOC105322598
ORTHO_012182	LOC128179444	LOC105331189
ORTHO_012183	LOC128179445	LOC105330688
ORTHO_012184	LOC128179446	LOC105330686
ORTHO_012185	LOC128179447	LOC105330684
ORTHO_012186	LOC128179448	LOC105332051
ORTHO_012187	LOC128179449	LOC105330692
ORTHO_012188	LOC128179451	LOC105330687
ORTHO_012189	LOC128179452	LOC136270835
ORTHO_012190	LOC128179454	LOC105318796
ORTHO_012191	LOC128179455	LOC105340822
ORTHO_012192	LOC128179458	LOC136270784
ORTHO_012193	LOC128179464	LOC105322236
ORTHO_012194	LOC128179465	LOC117692478
ORTHO_012195	LOC128179466	LOC117680363
ORTHO_012196	LOC128179467	LOC105331303
ORTHO_012197	LOC128179469	LOC136270589
ORTHO_012198	LOC128179470	LOC105335043
ORTHO_012199	LOC128179468	LOC105338355
ORTHO_012200	LOC128179472	LOC105319095
ORTHO_012201	LOC128179474	LOC117689764
ORTHO_012202	LOC128179475	LOC105335041
ORTHO_012203	LOC128179476	LOC105335771
ORTHO_012204	LOC128179478	LOC105332691
ORTHO_012205	LOC128179477	LOC105341576
ORTHO_012206	LOC128179483	LOC117686726
ORTHO_012207	LOC128179484	LOC105341938
ORTHO_012208	LOC128179497	LOC105326164
ORTHO_012209	LOC128179495	LOC105328942
ORTHO_012210	LOC128179500	LOC105331847
ORTHO_012211	LOC128179501	LOC109619193
ORTHO_012212	LOC128179504	LOC105339343
ORTHO_012213	LOC128179505	LOC109620408
ORTHO_012214	LOC128179507	LOC105347544
ORTHO_012215	LOC128179508	LOC105347545
ORTHO_012216	LOC128179506	LOC105328920
ORTHO_012217	LOC128179511	LOC105334248
ORTHO_012218	LOC128179512	LOC105340867
ORTHO_012219	LOC128179517	LOC117690492
ORTHO_012220	LOC128179521	LOC105327281
ORTHO_012221	LOC128179526	LOC105320755
ORTHO_012222	LOC128179532	LOC105341674
ORTHO_012223	LOC128179537	LOC105319080
ORTHO_012224	LOC128179538	LOC105319093
ORTHO_012225	LOC128179539	LOC105319081
ORTHO_012226	LOC128179541	LOC105324798
ORTHO_012227	LOC128179543	LOC105341314
ORTHO_012228	LOC128179542	LOC105328921
ORTHO_012229	LOC128179544	LOC105324800
ORTHO_012230	LOC128179547	LOC105325755
ORTHO_012231	LOC128179549	LOC105324802
ORTHO_012232	LOC128179551	LOC105324799
ORTHO_012233	LOC128179552	LOC105324801
ORTHO_012234	LOC128179558	LOC136270664
ORTHO_012235	LOC128179563	LOC105322633
ORTHO_012236	LOC128179560	LOC105328944
ORTHO_012237	LOC128179564	LOC105343069
ORTHO_012238	LOC128179565	LOC105343068
ORTHO_012239	LOC128179566	LOC105343067
ORTHO_012240	LOC128179569	LOC105327283
ORTHO_012241	LOC128179577	LOC105332785
ORTHO_012242	LOC128179579	LOC105332787
ORTHO_012243	LOC128179580	LOC105332784
ORTHO_012244	LOC128179583	LOC105344231
ORTHO_012245	LOC128179585	LOC105331086
ORTHO_012246	LOC128179586	LOC117690558
ORTHO_012247	LOC128179587	LOC105331082
ORTHO_012248	LOC128179589	LOC105333795
ORTHO_012249	LOC128179590	LOC105324513
ORTHO_012250	LOC128179591	LOC105340390
ORTHO_012251	LOC128179592	LOC105324514
ORTHO_012252	LOC128179595	LOC117690155
ORTHO_012253	LOC128179578	LOC105341062
ORTHO_012254	LOC128179596	LOC117690154
ORTHO_012255	LOC128179601	LOC105328918
ORTHO_012256	LOC128179607	LOC105337238
ORTHO_012257	LOC128179608	LOC105347568
ORTHO_012258	LOC128179609	LOC117690025
ORTHO_012259	LOC128179611	LOC105342744
ORTHO_012260	LOC128179610	LOC105341514
ORTHO_012261	LOC128179612	LOC105327381
ORTHO_012262	LOC128179613	LOC105328919
ORTHO_012263	LOC128179614	LOC105327383
ORTHO_012264	LOC128179615	LOC109619239
ORTHO_012265	LOC128179616	LOC105323720
ORTHO_012266	LOC128179617	LOC105338657
ORTHO_012267	LOC128179618	LOC105338654
ORTHO_012268	LOC128179620	LOC105338656
ORTHO_012269	LOC128174531	LOC105347404
ORTHO_012270	LOC128179619	LOC136275899
ORTHO_012271	LOC128179622	LOC105332686
ORTHO_012272	LOC128179624	LOC105331084
ORTHO_012273	LOC128179626	LOC105318968
ORTHO_012274	LOC128179627	LOC105318988
ORTHO_012275	LOC128179623	LOC105341332
ORTHO_012276	LOC128179629	LOC105318910
ORTHO_012277	LOC128179632	LOC105335648
ORTHO_012278	LOC128179633	LOC105317599
ORTHO_012279	LOC128179637	LOC105317598
ORTHO_012280	LOC128179638	LOC105317596
ORTHO_012281	LOC128179635	LOC105328917
ORTHO_012282	LOC128179641	LOC105343101
ORTHO_012283	LOC128179642	LOC117685576
ORTHO_012284	LOC128179643	LOC105338698
ORTHO_012285	LOC128179645	LOC105317839
ORTHO_012286	LOC128179646	LOC105317830
ORTHO_012287	LOC128179647	LOC105327218
ORTHO_012288	LOC128179648	LOC105328916
ORTHO_012289	LOC128179652	LOC136270693
ORTHO_012290	LOC128179655	LOC105330675
ORTHO_012291	LOC128179657	LOC117690822
ORTHO_012292	LOC128179656	LOC105321875
ORTHO_012293	LOC128179661	LOC105327211
ORTHO_012294	LOC128179664	LOC105327216
ORTHO_012295	LOC128179670	LOC105327213
ORTHO_012296	LOC128179682	LOC105345073
ORTHO_012297	LOC128179684	LOC105345078
ORTHO_012298	LOC128179685	LOC105345068
ORTHO_012299	LOC128179683	LOC105319366
ORTHO_012300	LOC128179689	LOC105325618
ORTHO_012301	LOC128179690	LOC105325616
ORTHO_012302	LOC128179691	LOC105325617
ORTHO_012303	LOC128179692	LOC105347975
ORTHO_012304	LOC128179693	LOC105323449
ORTHO_012305	LOC128179694	LOC105347973
ORTHO_012306	LOC128179695	LOC105347972
ORTHO_012307	LOC128179696	LOC105324494
ORTHO_012308	LOC128179699	LOC105325629
ORTHO_012309	LOC128179701	LOC105325628
ORTHO_012310	LOC128179702	LOC105325627
ORTHO_012311	LOC128179704	LOC105341281
ORTHO_012312	LOC128179705	LOC105319869
ORTHO_012313	LOC128179706	LOC105319840
ORTHO_012314	LOC128179707	LOC105318215
ORTHO_012315	LOC128179710	LOC117690463
ORTHO_012316	LOC128179711	LOC117689768
ORTHO_012317	LOC128179712	LOC136270477
ORTHO_012318	LOC128179714	LOC105329587
ORTHO_012319	LOC128179715	LOC105329742
ORTHO_012320	LOC128179717	LOC105330586
ORTHO_012321	LOC128179718	LOC105325669
ORTHO_012322	LOC128179720	LOC105339316
ORTHO_012323	LOC128179722	LOC105339318
ORTHO_012324	LOC128179724	LOC105317992
ORTHO_012325	LOC128179725	LOC105317993
ORTHO_012326	LOC128179726	LOC105346688
ORTHO_012327	LOC128179727	LOC105332250
ORTHO_012328	LOC128179728	LOC105332252
ORTHO_012329	LOC128179729	LOC105332251
ORTHO_012330	LOC128179730	LOC105332249
ORTHO_012331	LOC128179731	LOC105348011
ORTHO_012332	LOC128179732	LOC105319523
ORTHO_012333	LOC128179735	LOC105345508
ORTHO_012334	LOC128179708	LOC105331099
ORTHO_012335	LOC128179741	LOC105332049
ORTHO_012336	LOC128179742	LOC105337501
ORTHO_012337	LOC128179744	LOC105319148
ORTHO_012338	LOC128179745	LOC105327689
ORTHO_012339	LOC128179746	LOC105330302
ORTHO_012340	LOC128179747	LOC117690248
ORTHO_012341	LOC128179749	LOC105320686
ORTHO_012342	LOC128179743	LOC105331096
ORTHO_012343	LOC128179750	LOC105320687
ORTHO_012344	LOC128179751	LOC105342939
ORTHO_012345	LOC128179755	LOC105330680
ORTHO_012346	LOC128179756	LOC117690330
ORTHO_012347	LOC128179757	LOC105344428
ORTHO_012348	LOC128179760	LOC105342070
ORTHO_012349	LOC128179761	LOC105325170
ORTHO_012350	LOC128179764	LOC105322233
ORTHO_012351	LOC128179754	LOC105331613
ORTHO_012352	LOC128179766	LOC105322232
ORTHO_012353	LOC128179771	LOC105334885
ORTHO_012354	LOC128179770	LOC105319365
ORTHO_012355	LOC128179772	LOC105339341
ORTHO_012356	LOC128179774	LOC105331936
ORTHO_012357	LOC128179775	LOC105331935
ORTHO_012358	LOC128179776	LOC105339360
ORTHO_012359	LOC128179777	LOC105339342
ORTHO_012360	LOC128179779	LOC109619214
ORTHO_012361	LOC128179780	LOC105339340
ORTHO_012362	LOC128179781	LOC117690268
ORTHO_012363	LOC128179782	LOC136272884
ORTHO_012364	LOC128179792	LOC105332932
ORTHO_012365	LOC128179765	LOC117684472
ORTHO_012366	LOC128179787	LOC105319364
ORTHO_012367	LOC128179794	LOC105327307
ORTHO_012368	LOC128179795	LOC105331098
ORTHO_012369	LOC128179797	LOC105319853
ORTHO_012370	LOC128179798	LOC105319857
ORTHO_012371	LOC128179796	LOC105321876
ORTHO_012372	LOC128179801	LOC105319856
ORTHO_012373	LOC128179802	LOC105343087
ORTHO_012374	LOC128179804	LOC105343089
ORTHO_012375	LOC128179805	LOC105343088
ORTHO_012376	LOC128179807	LOC109617080
ORTHO_012377	LOC128179808	LOC105343080
ORTHO_012378	LOC128179806	LOC105331097
ORTHO_012379	LOC128179809	LOC105343079
ORTHO_012380	LOC128179812	LOC105343084
ORTHO_012381	LOC128179813	LOC109620560
ORTHO_012382	LOC128179814	LOC105343091
ORTHO_012383	LOC128179816	LOC105319498
ORTHO_012384	LOC128179817	LOC117683280
ORTHO_012385	LOC128179818	LOC117689964
ORTHO_012386	LOC128179819	LOC117689966
ORTHO_012387	LOC128179825	LOC105345640
ORTHO_012388	LOC128179826	LOC105342122
ORTHO_012389	LOC128179828	LOC105326112
ORTHO_012390	LOC128179830	LOC105326115
ORTHO_012391	LOC128179833	LOC105321395
ORTHO_012392	LOC128179837	LOC105317230
ORTHO_012393	LOC128179838	LOC105317229
ORTHO_012394	LOC128179839	LOC105328504
ORTHO_012395	LOC128179840	LOC105328505
ORTHO_012396	LOC128179841	LOC105332253
ORTHO_012397	LOC128179842	LOC105328567
ORTHO_012398	LOC128179843	LOC105337747
ORTHO_012399	LOC128179844	LOC105337763
ORTHO_012400	LOC128179824	LOC105337090
ORTHO_012401	LOC128179854	LOC105347871
ORTHO_012402	LOC128179856	LOC105335273
ORTHO_012403	LOC128179857	LOC117690290
ORTHO_012404	LOC128179860	LOC136270898
ORTHO_012405	LOC128179861	LOC105319926
ORTHO_012406	LOC128179859	LOC105317343
ORTHO_012407	LOC128179865	LOC105317885
ORTHO_012408	LOC128179867	LOC105322998
ORTHO_012409	LOC128179868	LOC105317338
ORTHO_012410	LOC128179869	LOC105323000
ORTHO_012411	LOC128179871	LOC105348436
ORTHO_012412	LOC128179872	LOC105348437
ORTHO_012413	LOC128179873	LOC105330717
ORTHO_012414	LOC128179876	LOC105330724
ORTHO_012415	LOC128179877	LOC105330716
ORTHO_012416	LOC128179878	LOC136271059
ORTHO_012417	LOC128179881	LOC105317341
ORTHO_012418	LOC128179886	LOC136269671
ORTHO_012419	LOC128179887	LOC117689668
ORTHO_012420	LOC128179888	LOC105336064
ORTHO_012421	LOC128179890	LOC105317342
ORTHO_012422	LOC128179896	LOC105336065
ORTHO_012423	LOC128179902	LOC105317347
ORTHO_012424	LOC128179911	LOC105337712
ORTHO_012425	LOC128179913	LOC105337739
ORTHO_012426	LOC128179914	LOC105330677
ORTHO_012427	LOC128179915	LOC105330676
ORTHO_012428	LOC128179921	LOC105333476
ORTHO_012429	LOC128179922	LOC105333475
ORTHO_012430	LOC128179924	LOC105341005
ORTHO_012431	LOC128179925	LOC105340987
ORTHO_012432	LOC128179926	LOC105341000
ORTHO_012433	LOC128179927	LOC117690171
ORTHO_012434	LOC128179928	LOC105347520
ORTHO_012435	LOC128179929	LOC105341004
ORTHO_012436	LOC128179897	LOC105326746
ORTHO_012437	LOC128179932	LOC105341001
ORTHO_012438	LOC128179934	LOC105340989
ORTHO_012439	LOC128179935	LOC105340999
ORTHO_012440	LOC128179940	LOC117689798
ORTHO_012441	LOC128179918	LOC105318770
ORTHO_012442	LOC128179941	LOC117689800
ORTHO_012443	LOC128179943	LOC105339357
ORTHO_012444	LOC128179944	LOC105339358
ORTHO_012445	LOC128179942	LOC105318773
ORTHO_012446	LOC128179945	LOC105347548
ORTHO_012447	LOC128179948	LOC105334279
ORTHO_012448	LOC128179949	LOC105334304
ORTHO_012449	LOC128179951	LOC105334315
ORTHO_012450	LOC128179950	LOC105318772
ORTHO_012451	LOC128179952	LOC105340913
ORTHO_012452	LOC128179955	LOC105327649
ORTHO_012453	LOC128179956	LOC117690128
ORTHO_012454	LOC128179957	LOC105327605
ORTHO_012455	LOC128179958	LOC105327606
ORTHO_012456	LOC128179962	LOC105327608
ORTHO_012457	LOC128179963	LOC105321179
ORTHO_012458	LOC128179964	LOC105331306
ORTHO_012459	LOC128179967	LOC105335682
ORTHO_012460	LOC128179968	LOC105335681
ORTHO_012461	LOC128179969	LOC105335684
ORTHO_012462	LOC128179970	LOC105335685
ORTHO_012463	LOC128179971	LOC105346649
ORTHO_012464	LOC128179973	LOC105328083
ORTHO_012465	LOC128179974	LOC105346669
ORTHO_012466	LOC128179975	LOC105346646
ORTHO_012467	LOC128179976	LOC105326134
ORTHO_012468	LOC128179977	LOC105334125
ORTHO_012469	LOC128179978	LOC105342925
ORTHO_012470	LOC128179979	LOC105340600
ORTHO_012471	LOC128179981	LOC105331296
ORTHO_012472	LOC128179982	LOC136270532
ORTHO_012473	LOC128179983	LOC105321984
ORTHO_012474	LOC128179984	LOC105331298
ORTHO_012475	LOC128179986	LOC105346779
ORTHO_012476	LOC128179959	LOC105344638
ORTHO_012477	LOC128179989	LOC117683797
ORTHO_012478	LOC128179995	LOC105341398
ORTHO_012479	LOC128180002	LOC105322029
ORTHO_012480	LOC128180003	LOC105333470
ORTHO_012481	LOC128180004	LOC105333469
ORTHO_012482	LOC128180005	LOC105333468
ORTHO_012483	LOC128180006	LOC105324547
ORTHO_012484	LOC128180009	LOC105330484
ORTHO_012485	LOC128180010	LOC105339725
ORTHO_012486	LOC128180012	LOC105339700
ORTHO_012487	LOC128180011	LOC105324549
ORTHO_012488	LOC128180013	LOC105339702
ORTHO_012489	LOC128180016	LOC105339704
ORTHO_012490	LOC128180020	LOC105339701
ORTHO_012491	LOC128180017	LOC105325895
ORTHO_012492	LOC128180022	LOC105335627
ORTHO_012493	LOC128180023	LOC105346443
ORTHO_012494	LOC128180024	LOC105344175
ORTHO_012495	LOC128180026	LOC105344170
ORTHO_012496	LOC128180027	LOC105344187
ORTHO_012497	LOC128180030	LOC136270891
ORTHO_012498	LOC128180031	LOC136270537
ORTHO_012499	LOC128180028	LOC105325164
ORTHO_012500	LOC128180033	LOC105345709
ORTHO_012501	LOC128180034	LOC105346439
ORTHO_012502	LOC128180035	LOC105341865
ORTHO_012503	LOC128180037	LOC105346253
ORTHO_012504	LOC128180039	LOC105326084
ORTHO_012505	LOC128180040	LOC105326088
ORTHO_012506	LOC128180041	LOC105326086
ORTHO_012507	LOC128180043	LOC105326085
ORTHO_012508	LOC128180044	LOC105333077
ORTHO_012509	LOC128180042	LOC105325162
ORTHO_012510	LOC128180045	LOC105328318
ORTHO_012511	LOC128180048	LOC105338718
ORTHO_012512	LOC128180050	LOC105321183
ORTHO_012513	LOC128180049	LOC105319440
ORTHO_012514	LOC128180051	LOC105338475
ORTHO_012515	LOC128180052	LOC105338473
ORTHO_012516	LOC128180053	LOC105328992
ORTHO_012517	LOC128180054	LOC105328993
ORTHO_012518	LOC128180055	LOC105330597
ORTHO_012519	LOC128180056	LOC105330595
ORTHO_012520	LOC128180057	LOC105330594
ORTHO_012521	LOC128180059	LOC105340795
ORTHO_012522	LOC128180058	LOC105333438
ORTHO_012523	LOC128180061	LOC105340777
ORTHO_012524	LOC128180063	LOC105330328
ORTHO_012525	LOC128180064	LOC105330326
ORTHO_012526	LOC128180065	LOC105324517
ORTHO_012527	LOC128180067	LOC105319520
ORTHO_012528	LOC128180068	LOC105330898
ORTHO_012529	LOC128180069	LOC105341149
ORTHO_012530	LOC128180070	LOC105339697
ORTHO_012531	LOC128180071	LOC105339699
ORTHO_012532	LOC128180072	LOC105339696
ORTHO_012533	LOC128180073	LOC105343549
ORTHO_012534	LOC128180074	LOC117681380
ORTHO_012535	LOC128180076	LOC105328930
ORTHO_012536	LOC128180077	LOC105328931
ORTHO_012537	LOC128180079	LOC105339912
ORTHO_012538	LOC128180080	LOC105339911
ORTHO_012539	LOC128180081	LOC105339910
ORTHO_012540	LOC128180078	LOC105329540
ORTHO_012541	LOC128180084	LOC105326975
ORTHO_012542	LOC128180086	LOC105333479
ORTHO_012543	LOC128180087	LOC105327378
ORTHO_012544	LOC128180088	LOC105327382
ORTHO_012545	LOC128180085	LOC105329538
ORTHO_012546	LOC128180089	LOC105327391
ORTHO_012547	LOC128180090	LOC105327396
ORTHO_012548	LOC128180091	LOC105343747
ORTHO_012549	LOC128180092	LOC105347715
ORTHO_012550	LOC128180095	LOC105348192
ORTHO_012551	LOC128180096	LOC105348202
ORTHO_012552	LOC128180097	LOC117690159
ORTHO_012553	LOC128180098	LOC105347192
ORTHO_012554	LOC128180099	LOC105319510
ORTHO_012555	LOC128180093	LOC105328321
ORTHO_012556	LOC128180100	LOC105343249
ORTHO_012557	LOC128180082	LOC105347949
ORTHO_012558	LOC128180101	LOC105328322
ORTHO_012559	LOC128180104	LOC105337553
ORTHO_012560	LOC128180105	LOC136270570
